arrivalFloor arrivalTime partySize destinationFloor clientID
6 31472 1 4 1239
4 31479 1 5 1234
2 31510 1 5 1235
0 31517 1 7 1246
7 31540 1 4 1241
0 31582 1 5 1251
0 31640 1 5 1253
6 31690 1 1 1248
5 31698 1 7 1247
0 31703 1 2 1254
0 31760 1 7 1257
7 31773 1 0 1252
1 31775 1 0 1240
3 31785 1 4 1244
0 31819 1 3 1258
4 31850 1 6 1249
2 31873 1 0 1250
0 31880 1 5 1262
6 31921 1 5 1255
0 31936 1 3 1265
5 31942 1 3 1256
7 31995 1 6 1259
0 31999 1 5 1267
0 32070 1 1 1270
0 32141 1 5 1271
3 32152 1 6 1261
6 32167 1 1 1266
5 32168 1 1 1268
0 32191 1 2 1272
4 32208 1 6 1263
7 32225 1 3 1269
2 32243 1 0 1264
0 32256 1 2 1276
1 32306 1 7 1260
0 32308 1 6 1280
0 32376 1 5 1282
5 32401 1 3 1275
6 32429 1 0 1274
0 32444 1 3 1283
7 32461 1 1 1278
3 32491 1 6 1273
0 32512 1 5 1286
4 32558 1 1 1277
0 32568 1 2 1289
2 32601 1 3 1279
0 32635 1 7 1291
5 32646 1 7 1284
6 32689 1 7 1285
7 32698 1 3 1287
0 32717 1 3 1293
0 32784 1 6 1297
1 32826 1 3 1281
0 32848 1 1 1298
3 32854 1 6 1288
5 32899 1 6 1294
4 32903 1 3 1290
0 32908 1 4 1300
6 32912 1 2 1295
7 32945 1 5 1296
2 32969 1 3 1292
0 32978 1 2 1304
0 33042 1 6 1308
0 33100 1 7 1309
6 33132 1 7 1305
5 33151 1 6 1302
0 33157 1 1 1310
7 33168 1 5 1306
0 33209 1 6 1313
3 33215 1 5 1301
4 33257 1 1 1303
0 33272 1 5 1315
2 33348 1 1 1307
0 33348 1 2 1318
6 33354 1 0 1311
1 33355 1 7 1299
5 33382 1 1 1312
0 33417 1 6 1320
7 33420 1 1 1314
0 33476 1 1 1324
0 33535 1 6 1326
3 33575 1 5 1316
6 33580 1 2 1321
0 33590 1 6 1327
4 33598 1 2 1317
5 33613 1 3 1323
0 33638 1 5 1330
7 33641 1 3 1325
0 33697 1 2 1333
2 33699 1 1 1319
0 33766 1 6 1335
0 33818 1 2 1337
6 33819 1 2 1329
5 33862 1 7 1332
0 33871 1 6 1338
7 33898 1 4 1334
1 33900 1 0 1322
3 33922 1 1 1328
0 33939 1 1 1341
4 33976 1 6 1331
0 34010 1 6 1345
6 34053 1 4 1339
0 34072 1 4 1347
5 34074 1 2 1340
2 34078 1 0 1336
7 34128 1 4 1342
0 34132 1 3 1349
0 34183 1 4 1353
0 34235 1 5 1354
3 34278 1 6 1344
6 34286 1 5 1348
5 34301 1 4 1350
0 34308 1 5 1355
4 34335 1 0 1346
7 34366 1 3 1352
0 34369 1 4 1359
1 34397 1 5 1343
2 34433 1 4 1351
0 34442 1 7 1362
0 34495 1 4 1365
6 34512 1 1 1357
0 34550 1 6 1366
5 34551 1 4 1358
0 34606 1 3 1368
7 34623 1 3 1361
3 34646 1 2 1356
0 34669 1 3 1370
4 34713 1 3 1360
0 34718 1 4 1373
6 34749 1 3 1367
2 34785 1 4 1364
0 34790 1 3 1375
7 34839 1 2 1371
5 34839 1 1 1369
0 34858 1 5 1378
1 34913 1 2 1363
0 34937 1 2 1381
6 34979 1 1 1376
3 35003 1 4 1372
0 35005 1 5 1383
7 35025 1 6 1379
0 35063 1 5 1386
4 35076 1 5 1374
5 35083 1 3 1380
0 35122 1 3 1388
2 35159 1 1 1377
0 35174 1 3 1391
6 35178 1 5 1384
0 35236 1 7 1393
7 35242 1 0 1387
0 35290 1 3 1395
5 35302 1 3 1390
0 35351 1 7 1397
3 35387 1 7 1385
0 35402 1 2 1399
6 35404 1 0 1394
4 35417 1 7 1389
1 35450 1 4 1382
0 35472 1 2 1401
7 35478 1 0 1396
0 35536 1 5 1405
2 35545 1 4 1392
5 35559 1 2 1398
0 35598 1 1 1407
6 35634 1 7 1402
0 35644 1 6 1410
0 35684 1 1 1412
7 35735 1 4 1406
3 35736 1 4 1400
0 35742 1 7 1413
4 35754 1 0 1403
5 35781 1 3 1409
0 35808 1 3 1416
0 35867 1 2 1419
6 35893 1 7 1411
0 35914 1 7 1420
2 35918 1 5 1408
1 35948 1 5 1404
7 35980 1 0 1414
0 35984 1 6 1422
0 36041 1 4 1426
5 36042 1 0 1418
3 36065 1 0 1415
0 36098 1 2 1427
4 36122 1 1 1417
6 36125 1 7 1421
0 36154 1 2 1430
0 36203 1 2 1433
7 36234 1 2 1425
0 36262 1 5 1434
2 36272 1 7 1423
5 36283 1 6 1428
0 36334 1 2 1436
6 36350 1 1 1432
0 36407 1 2 1439
1 36430 1 3 1424
3 36449 1 4 1429
0 36459 1 7 1441
7 36462 1 4 1435
4 36512 1 7 1431
0 36525 1 7 1444
5 36530 1 1 1438
6 36586 1 4 1440
0 36590 1 6 1447
2 36622 1 1 1437
0 36648 1 5 1450
7 36681 1 6 1445
0 36700 1 1 1452
5 36728 1 3 1448
0 36765 1 2 1454
3 36816 1 4 1443
6 36827 1 1 1449
0 36832 1 1 1456
4 36850 1 3 1446
0 36893 1 3 1459
7 36930 1 5 1453
1 36934 1 7 1442
0 36947 1 6 1461
5 36962 1 0 1455
2 36973 1 0 1451
0 37013 1 3 1464
0 37067 1 2 1467
6 37082 1 2 1458
0 37127 1 5 1468
3 37177 1 6 1457
7 37186 1 5 1462
0 37188 1 4 1470
4 37195 1 3 1460
5 37207 1 0 1465
0 37239 1 4 1473
0 37296 1 3 1476
2 37345 1 5 1466
0 37359 1 2 1477
6 37360 1 4 1469
7 37412 1 3 1472
0 37416 1 7 1479
5 37456 1 0 1475
1 37466 1 3 1463
0 37477 1 4 1482
3 37515 1 2 1471
0 37542 1 7 1485
4 37556 1 2 1474
0 37610 1 6 1487
6 37623 1 3 1480
0 37667 1 7 1489
7 37667 1 0 1481
5 37682 1 4 1483
2 37693 1 6 1478
0 37719 1 5 1491
0 37778 1 2 1495
0 37846 1 3 1496
6 37860 1 4 1490
3 37863 1 2 1486
0 37899 1 2 1497
7 37913 1 0 1492
4 37945 1 1 1488
1 37946 1 5 1484
5 37947 1 2 1493
0 37955 1 2 1500
0 38022 1 1 1505
2 38041 1 6 1494
6 38084 1 3 1498
0 38085 1 4 1506
0 38148 1 5 1509
7 38150 1 2 1501
5 38178 1 6 1504
0 38204 1 2 1510
3 38248 1 4 1499
0 38265 1 2 1513
6 38308 1 0 1508
0 38313 1 3 1515
4 38315 1 1 1502
0 38372 1 7 1517
7 38379 1 0 1511
2 38382 1 5 1507
0 38423 1 1 1519
5 38427 1 7 1512
1 38461 1 3 1503
0 38494 1 3 1522
0 38549 1 1 1525
6 38564 1 1 1516
0 38611 1 5 1526
3 38615 1 4 1514
7 38621 1 4 1520
0 38676 1 7 1528
4 38678 1 3 1518
5 38688 1 0 1523
2 38739 1 6 1521
0 38745 1 7 1531
6 38814 1 2 1527
0 38821 1 1 1535
0 38875 1 1 1537
7 38879 1 3 1530
5 38941 1 1 1533
0 38946 1 4 1538
1 38966 1 2 1524
3 38980 1 5 1529
0 39022 1 6 1541
4 39040 1 2 1532
6 39066 1 2 1536
0 39075 1 5 1544
2 39102 1 1 1534
0 39140 1 3 1547
7 39145 1 4 1539
5 39172 1 1 1540
0 39195 1 7 1549
0 39254 1 1 1552
6 39307 1 2 1546
0 39309 1 7 1553
0 39358 1 5 1555
3 39368 1 1 1543
4 39372 1 3 1545
5 39405 1 0 1551
7 39406 1 4 1550
0 39431 1 7 1556
2 39446 1 6 1548
0 39491 1 1 1561
1 39506 1 6 1542
0 39541 1 6 1563
6 39544 1 2 1554
0 39607 1 1 1565
7 39653 1 0 1560
5 39663 1 2 1559
0 39682 1 5 1567
4 39718 1 6 1558
3 39731 1 6 1557
0 39734 1 3 1570
6 39769 1 5 1566
0 39794 1 1 1573
2 39821 1 3 1562
0 39851 1 7 1575
5 39873 1 1 1569
7 39892 1 2 1568
0 39897 1 6 1577
0 39949 1 1 1580
0 40014 1 5 1581
6 40022 1 3 1574
1 40031 1 3 1564
0 40080 1 5 1582
3 40086 1 0 1572
5 40095 1 7 1578
7 40124 1 0 1579
0 40128 1 3 1585
4 40137 1 3 1571
2 40166 1 0 1576
0 40194 1 4 1589
0 40249 1 4 1592
6 40271 1 7 1583
0 40306 1 6 1593
5 40329 1 3 1587
7 40353 1 5 1588
0 40360 1 4 1595
0 40425 1 2 1598
3 40451 1 1 1586
0 40492 1 2 1599
6 40499 1 4 1594
4 40528 1 1 1590
0 40534 1 7 1601
2 40554 1 0 1591
1 40557 1 3 1584
7 40569 1 1 1597
0 40589 1 3 1604
5 40602 1 4 1596
0 40655 1 5 1608
0 40709 1 4 1610
6 40748 1 7 1602
0 40770 1 3 1611
7 40802 1 3 1607
3 40824 1 1 1600
0 40830 1 5 1613
5 40848 1 2 1609
2 40880 1 5 1605
0 40883 1 1 1616
4 40890 1 7 1603
0 40945 1 6 1619
0 41004 1 2 1621
6 41005 1 4 1612
7 41040 1 0 1614
1 41048 1 3 1606
0 41075 1 3 1622
5 41104 1 4 1617
0 41145 1 2 1626
0 41204 1 2 1628
3 41235 1 6 1615
2 41236 1 5 1618
4 41247 1 5 1620
0 41261 1 5 1629
6 41263 1 7 1623
7 41298 1 2 1624
0 41315 1 5 1633
5 41346 1 7 1627
0 41376 1 7 1636
0 41429 1 1 1638
0 41492 1 7 1639
6 41499 1 1 1634
7 41506 1 6 1635
0 41551 1 6 1640
2 41590 1 7 1631
3 41593 1 1 1630
5 41594 1 4 1637
1 41595 1 6 1625
0 41603 1 6 1643
4 41619 1 5 1632
0 41662 1 6 1648
0 41707 1 3 1650
6 41748 1 5 1641
7 41750 1 5 1642
0 41764 1 1 1651
0 41820 1 5 1654
5 41853 1 6 1646
0 41886 1 3 1655
2 41949 1 4 1644
0 41956 1 5 1657
4 41965 1 3 1649
7 41969 1 1 1653
3 41982 1 4 1645
6 41985 1 3 1652
0 42006 1 2 1659
0 42049 1 1 1664
5 42079 1 0 1656
1 42087 1 7 1647
0 42110 1 7 1665
0 42169 1 1 1668
7 42185 1 2 1661
6 42210 1 3 1663
0 42224 1 5 1669
0 42287 1 5 1672
2 42315 1 3 1658
5 42333 1 4 1666
4 42345 1 6 1660
3 42346 1 4 1662
0 42361 1 5 1673
0 42420 1 5 1678
7 42438 1 2 1670
6 42471 1 2 1671
0 42475 1 4 1679
0 42529 1 7 1682
5 42584 1 4 1675
0 42605 1 1 1683
1 42618 1 2 1667
2 42669 1 1 1674
0 42675 1 4 1685
7 42697 1 1 1680
3 42717 1 6 1677
6 42722 1 3 1681
4 42724 1 6 1676
0 42728 1 6 1688
0 42796 1 1 1693
5 42807 1 4 1684
0 42868 1 1 1694
0 42936 1 1 1696
6 42950 1 4 1691
7 42964 1 0 1689
0 43000 1 5 1697
5 43045 1 7 1695
2 43046 1 5 1687
0 43058 1 1 1700
3 43101 1 0 1690
4 43101 1 5 1692
0 43126 1 1 1703
1 43133 1 0 1686
6 43190 1 0 1698
0 43191 1 7 1706
